Symbol,Name
0VRE,UBS ETF (CH)-MSCI SWITZERLAND H TO UBS ETF (CH)-MSCI SWITZERLAND H TO USD (
0Y61,UBS (IRL) ETF PLC MSCI EMU DEFENS. UBS (IRL) ETF PLC MSCI EMU DEFENS. UCITS
0WB3,LYXOR UCITS ETF IBEX 35 INVERSO DIA LYXOR UCITS ETF IBEX 35 INVERSO DIARIO
0DLS,DB X-TRACKERS FTSE MIB UCITS ETF (D DB X-TRACKERS FTSE MIB UCITS ETF (DR) 1D
0MQ4,LYXOR EURO STOXX 50 (DR) UCITS ETF LYXOR EURO STOXX 50 (DR) UCITS ETF D-EUR
0MOQ,ISHARES MSCI WORLD UCITS ETF USD (D ISHARES MSCI WORLD UCITS ETF (DIST) (GER
0MR7,LYXOR HONG KONG (HSI) UCITS ETF D-E LYXOR HONG KONG (HSI) UCITS ETF - DIST
0MKN,UBS ETF (CH) - GOLD (USD) A-DIS UBS ETF (CH) - GOLD (USD) A-DIS
0W9X,LYXOR MSCI WORLD UCITS ETF D-EUR LYXOR MSCI WORLD UCITS ETF D-USD
0HDE,DB X-TRACKERS DAX UCITS ETF (DR)-IN DB X-TRACKERS DAX UCITS ETF (DR)-INCOME
0HFI,UBS ETF BLOOMBERG BARCLAYSTIPS 1-10 UBS ETF BLOOMBERG BARCLAYSTIPS 1-10UCI E
0HBW,UBS ETF MSCI SWITZERLAND 20/35 H TO UBS ETF MSCI SWITZERLAND 20/35 H TOUSD (
0XBG,LYXOR CAC MID 60 UCITS ETF D-EUR LYXOR CAC MID 60 UCITS ETF D-EUR
0VQV,UBS ETF (CH) - SBI  DOMESTIC GOVT 1 UBS ETF (CH) - SBI  DOMESTIC GOVT 1-3 (C
0Y82,WISDOMTREE JAPAN EQUITY UCITS ETF J WISDOMTREE JAPAN EQUITY UCITS ETF EUR HE
0XCR,LYXOR UCITS ETF PEA DOW JONES INDUS LYXOR UCITS ETF PEA DOW JONES INDUSTRIAL
0HCX,UBS ETF-FACTOR MSCI EMU QUALITY UCI UBS ETF-FACTOR MSCI EMU QUALITY UCITS (H
0HCY,UBS ETF-FACTOR MSCI EMU QUALITY UCI UBS ETF-FACTOR MSCI EMU QUALITY UCITS (H
0Y7R,UBS (IRL) ETF PLC-MSCI AUSTRALIA UC UBS (IRL) ETF PLC-MSCI AUSTRALIA UCITS (
0VQT,UBS INDEX SOLUTIONS   CMCI OIL ETF UBS ETF (CH) - CMCI OIL SF (CHF) A-DIS
0Y7J,UBS (IRL) ETF PLC-MSCI AUSTRALIA UC UBS (IRL) ETF PLC-MSCI AUSTRALIA UCITS (
0E0K,UBS ETF MSCI SWITZERLAND 20/35 H TO UBS ETF MSCI SWITZERLAND 20/35 H TOUSD (
0HDA,DB X-TRACKERS MSCI JP IX UCITS ETF DB X-TRACKERS MSCI JP IX UCITS ETF 7C (D
0VR1,UBS ETF (CH) - SPI  MID (CHF) A-DIS UBS ETF (CH) - SPI  MID (CHF) A-DIS
0Y7Q,UBS (IRL) ETF PLC-MSCI AUSTRALIA UC UBS (IRL) ETF PLC-MSCI AUSTRALIA UCITS (
0VQW,UBS ETF (CH)-SBI  DOMESTIC GOVT 3-7 UBS ETF (CH)-SBI  DOMESTIC GOVT 3-7 (CHF
0MW3,UBS ETF MSCI EMU HGD TO USD UCITS ( UBS ETF MSCI EMU HGD TO USD UCITS (USD)
0HBV,UBS ETF MSCI SWITZERLAND 20/35 H TO UBS ETF MSCI SWITZERLAND 20/35 H TOEUR (
0VQ6,UBS ETF (CH) SLI (CHF) A DIS UBS ETF (CH) SLI (CHF) A DIS
0VRF,UBS ETF (CH)-MSCI SWITZERLAND (CHF) UBS ETF (CH)-MSCI SWITZERLAND (CHF) A-DI
0W7A,COMSTAGE 1 EURO STOXX 50 UCITS ETF COMSTAGE 1 EURO STOXX 50 UCITS ETF
0XBY,LYXOR UCITS ETF BONO 10Y MTS SPAIN LYXOR UCITS ETF BONO 10Y MTS SPAIN GOV B
0HEQ,UBS ETF-BLOOMBERG BRCLS USD EM SOV UBS ETF-BLOOMBERG BRCLS USD EM SOV UCI E
0XC2,LYXOR JAPAN (TOPIX) (DR) UCITS ETF LYXOR JAPAN (TOPIX) (DR) UCITS ETF DAILY
0W73,"PROMINENT HOLDING, AS COMSTAGE VERMOEGENSSTRATEGIE UCITS ETF"
0E14,UBS ETF-BLOOMBERG BRCLS US LIQ CORP UBS ETF-BLOOMBERG BRCLS US LIQCORP UCI E
0E5H,DB X-TRACKERS IIIBX USD TRS ETF (DR DB X-TRACKERS IIIBX USD TRS ETF (DR) 2D
0MRA,LYXOR MSCI INDIA UCITS ETF C-EUR LYXOR MSCI INDIA UCITS ETF C-EUR
0WAW,AMUNDI ETF CASH 3MTHS EURMTS INVESG AMUNDI ETF CASH 3MTHS EURMTS INVESGRD UC
0MKV,UBS INDEX SOLUTIONS   CMCI OIL ETF UBS ETF (CH) - CMCI OIL SF (USD) A-DIS
0Y4F,UBS (IRL) ETF PLC-MSCI AUSTRALIA UC UBS (IRL) ETF PLC-MSCI AUSTRALIA UCITS (
0VRD,UBS ETF (CH)-MSCI SWITZERLAND H TO UBS ETF (CH)-MSCI SWITZERLAND H TO EUR (
0Y7Y,SOURCE S&P 500 ETF SOURCE S&P 500 UCITS ETF B DIS
0RSJ,"ACCION EUROSTOXX 50 ETF, FI COTIZAD ACCION EUROSTOXX 50 ETF, FI COTIZADO ARM"
0JGB,ISHARES NASDAQ BIOTECHNOLOGY ISHARES NASDAQ BIOTECHNOLOGY ETF
0E77,LYXOR MSCI EMU SMALL CAP UCITS ETF LYXOR MSCI EMU SMALL CAP UCITS ETF D-EUR
0WAT,AMUNDI ETF GOVTBD EUROMTS BRD IG 5- AMUNDI ETF GOVTBD EUROMTS BRD IG 5-7 UCI
0XEL,BNP PARIBAS EASY S&P 500 UCITS ETF BNP PARIBAS EASY S&P 500 UCITS ETF EUR H
0HCL,UBS ETF MSCI PACIFIC (EX JAPAN) UCI UBS ETF MSCI PACIFIC (EX JAPAN) UCITS ET
0XBJ,LYXOR MSCI INDONESIA UCITS ETF C-EU LYXOR MSCI INDONESIA UCITS ETF C-EUR
0VR0,UBS ETF (CH) - SXI REAL ESTATE  (CH UBS ETF (CH) - SXI REAL ESTATE  (CHF) A-
0XC9,BNP PARIBAS EASY S&P 500 UCITS ETF BNP PARIBAS EASY S&P 500 UCITS ETF USD H
0JH3,ISHARES CORE S&P SMALL-CAP ETF ISHARES CORE S&P SMALL-CAP ETF
0MLM,ISHARES TECDAX DE ISHARES TECDAX UCITS (DE) ETF
0H6L,DB X-TRACKERS SLI UCITS ETF (DR) 1D DB X-TRACKERS SLI UCITS ETF (DR) 1D
0MP5,ETFS DAX 2X LONG GO UCITS ETF ETFS DAX 2X LONG FUND (DE) GO UCITS ETF
0GP2,UBS ETF (CH) - SILVER (USD) A-DIS UBS ETF (CH) - SILVER (USD) A-DIS
0E60,UBS ETF BLOOMBERG BARCLAYSTIPS 1-10 UBS ETF BLOOMBERG BARCLAYSTIPS 1-10UCI E
0MRB,LYXOR JAPAN (TOPIX) (DR) UCITS ETF LYXOR JAPAN (TOPIX) (DR) UCITS ETF D-JPY
0E54,UBS ETF-BLOOMBERG BRCLS USD EM SOV UBS ETF-BLOOMBERG BRCLS USD EM SOV UCI E
0G51,XACT EUROPE BULL 2 XACT BULL 2 ETF
0Y5Z,UBS (IRL) ETF PLC DJ GL SEL DIVID U UBS (IRL) ETF PLC DJ GL SEL DIVID UCITS
0KLX,POWERSHARES DB AGRICULTURE FUND POWERSHARES DB AGRICULTURE ETF
0KMM,POWERSHARES ETF FUND TRUSTS II POWERSHARES PREFERRED PORTFOLIO
0WAJ,AMUNDI ETF MSCI EMU HIGH DIVIDEND U AMUNDI ETF MSCI EMU HIGH DIVIDEND UCITS
0DZX,UBS ETF-MSCI JAPAN H TO EUR UCITS E UBS ETF-MSCI JAPAN H TO EUR UCITS ETF (E
0W9D,BNP PARIBAS EASY CAC 40 UCITS ETF BNP PARIBAS EASY CAC 40 UCITS ETF
0E6K,LYXOR BTP DAILY SHORT UCITS ETF - C LYXOR BTP DAILY SHORT UCITS ETF - C-EUR
0MS1,AMUNDI ETF LEVERAGED CAC 40 DAILY U AMUNDI ETF LEVERAGED CAC 40 DAILY UCITS
0E85,LYXOR FTSE 100 UCITS ETF C-GBP LYXOR FTSE 100 UCITS ETF - MONTHLY HEDGE
0MLG,ISHARES MDAX DE ISHARES MDAX UCITS (DE) ETF
0DZS,UBS ETF-MSCI UNITED KINGDOM HGD TO UBS ETF-MSCI UNITED KINGDOM HGD TO CHF (
0MLK,ISHARES SLI UCITS (DE) ETF ISHARES SLI (DE)
0E05,LYXOR S&P 500 UCITS ETF D-EUR LYXOR S&P 500 UCITS ETF - DAILY HEDGED D
0DW4,LYXOR UCITS ETF MSCI WORLD ENERGY T LYXOR UCITS ETF MSCI WORLD ENERGY TR C-E
0DW3,LYXOR UCITS ETF MSCI WLD CONS DISCR LYXOR UCITS ETF MSCI WLD CONS DISCRET TR
0MQ6,LYXOR NASDAQ-100 UCITS ETF D-EUR LYXOR NASDAQ-100 UCITS ETF D-EUR
0MVP,LYXOR S&P 500 UCITS ETF D-EUR LYXOR S&P 500 UCITS ETF D-EUR
0WAX,AMUNDI ETF LEVERAGED MSCI USA DAILY AMUNDI ETF LEVERAGED MSCI USA DAILY UCIT
0WB2,AMUNDI ETF SHORT EURO STOXX 50 DAIL AMUNDI ETF SHORT EURO STOXX 50 DAILY UCI
0VQM,UBS ETF (CH) - SXI REAL ESTATE  FDS UBS ETF (CH) - SXI REAL ESTATE  FDS (CHF
0Y60,UBS (IRL) ETF PLC MSCI EMU CYCLICAL UBS (IRL) ETF PLC MSCI EMU CYCLICALUCITS
0VQR,UBS INDEX SOLUTIONS UBS IS UBS ETF (CH) - SMIM  (CHF) A-DIS ETF
0E5Y,UBS ETF-BLMBRG BRCLS US10+ YR TRBD UBS ETF-BLMBRG BRCLS US10+ YR TRBD UCIET
0MKY,UBS ETF (CH) - SPI  (CHF) A-DIS UBS ETF (CH) - SPI  (CHF) A-DIS
0DZU,UBS ETF MSCI UNITED KINGDOM HGD TO UBS ETF MSCI UNITED KINGDOM HGD TO USD (
0DZQ,UBS ETF-MSCI EMU HGD TO CHF UCITS ( UBS ETF-MSCI EMU HGD TO CHF UCITS (CHF)
0RSK,"ACCION IBEX 35 ETF, FI COTIZADO ARM ACCION IBEX 35 ETF, FI COTIZADO ARMONIZA"
0H8Z,COMSTAGE FR EURO STOXX 50 UCITS ETF COMSTAGE FR EURO STOXX 50 UCITS ETF
0VQN,UBS ETF (CH) - GOLD (EUR) HEDGED (E UBS ETF (CH) - GOLD (EUR) HEDGED (EUR) A
0HBU,UBS ETF-MSCI JAPAN HGD TO USD UCITS UBS ETF-MSCI JAPAN HGD TO USD UCITS (USD
0XC6,BNP PARIBAS EASY S&P 500 UCITS ETF BNP PARIBAS EASY S&P 500 UCITS ETF C EUR
0WA4,SGAM ETF LEVERAGED S & P/MIB LYXOR UCITS ETF FTSE MIB DAILY LEVERAGED
0MQ6,LYXOR NASDAQ-100 UCITS ETF D-EUR LYXOR NASDAQ-100 UCITS ETF D-EUR
0KLX,POWERSHARES DB AGRICULTURE FUND POWERSHARES DB AGRICULTURE ETF
0JH7,ISHARES DOW JONES UNITED STATES TOT ISHARES DOW JONES US ETF
0KQW,PROSHARES ULTRAPRO SHORT QQQ PROSHARES ULTRAPRO SHORT QQQ ETF
0DYZ,LYXOR EURO STOXX 300 (DR) UCITS ETF LYXOR CORE EURO STOXX 300
0MPZ,DEKA IBOXX EUR LIQUID SOVEREIGN DIV DEKA MSCI USA MC UCITS ETF
0XAL,LYXOR DAILY DOUBLE SHORT SMI UCITS LYXOR SMI DAILY (-2X) INVERSE UCITS ETF
0MLS,ISHARES EURO STOXX TECHNOLOGY DE ISHARES EURO STOXX TECHNOLOGY (DE) ETF
0LLN,VANECK VECTORS JUNIOR GOLD MINERS E VANECK VECTORS JUNIOR GOLD MINERS ETF
0MQ3,DEKA IBOXX EUR LIQUID SOVEREIGN DIV DEKA MSCI EUROPE MC UCITS ETF
0VQR,UBS INDEX SOLUTIONS UBS IS UBS ETF (CH) - SMIM  (CHF) A-DIS ETF
0MLK,ISHARES SLI UCITS (DE) ETF ISHARES SLI (DE)
0LMY,VANGUARD INFORMATION TECHNOLOGY ETF VANGUARD INFORMATION TECHNOLOGY INDEX FU
0LNF,VANGUARD RUSSELL 1000 INDEX FUND VANGUARD RUSSELL 1000 INDEX FUND ETF
0LJ5,UNITED STATES OIL FUND LP UNITED STATES OIL ETF
0MPX,DEKA DAXPLUS  MAXIMUM DIVIDEND UCIT DEKA DAXPLUS  MAXIMUM DIVIDEND UCITS ETF
0MTW,ISHARES MSCI JAPAN CHF HEDGED UCITS ISHARES MSCI JAPAN CHF HEDGED UCITS ETF
0LLW,VANGUARD DIVIDEND APPRECIATION ETF VANGUARD DIVIDEND APPRECIATION INDEX FUN
0H6U,COMSTAGE STOXX EUROPE 600 CHEM UCIT COMSTAGE STOXX EUROPE 600 CHEM UCITS ETF
0HB9,DB X-TRACKERS II BARCLAYS GLBL AGG DB X-TRACK.II BARCLAYS GLAGGBDUCITS ETF
0LMF,VANGUARD HIGH DIVIDEND YIELD INDEX VANGUARD HIGH DIVIDEND YIELD ETF
0MLI,ISHARES DJ STOXX 50 ISHARES STOXX EUROPE 50 UCITS (DE) ETF
0MLW,ISHARES FTSE 100 DE ISHARES FTSE 100 UCITS (DE) ETF
0JLK,ISHARES CORE MSCI EMERGING MARKETS ISHARES CORE MSCI EMERGING MARKETS ETF
0EDI,THINK IBOXX GOVERNMENT BOND UCITS E THINK IBOXX GOVERNMENT BOND UCITS ETF
0DRA,COMSTAGE DJ INDUSTRIAL AVERAGE UCIT COMSTAGE DJ INDUSTRIAL AVERAGE UCITS ETF
0MRS,LYXOR ETF SHORT CAC 40 LYXOR DAILY SHORT CAC 40 - ACC
0V08,PROSHARES VIX SHORT-TERM FUTURES ET PROSHARES VIX SHORT-TERM FUTURES ETF
0Y4N,WISDOMTREE US EQUITY INCOME UCITS E WISDOMTREE US EQUITY INCOME UCITS ETF EU
0JJJ,ISHARES DOW JONES US MEDICAL DEV.(E ISHARES US MEDICAL DEVICES ETF
0MLD,ISHARES DJ STOXX 600 DE ISHARES STOXX EUROPE 600 UCITS (DE) ETF
0MM7,ISHARES ATX DE EXXX ISHARES ATX UCITS (DE) ETF
0MO3,ISHARES NIKKEI 225 AG ISHARES NIKKEI 225 UCITS (DE) ETF
0HZO,GUGGENHEIM INVEST CHINA TECHNOLOGY GUGGENHEIM INVEST CHINA TECHNOLOGY ETF
0E2B,LYXOR SMART CASH - IE LYXOR SMART CASH - UCITS ETF - C-EUR
0DO6,DBXT X40 INAV DB X-TRACKERS CAC 40 UCITS ETF 1D (DR)
0LMP,VANGUARD EMERGING MARKETS STOCK IND VANGUARD FTSE EMERGING MARKETS FUND ETF
0JFK,ISHARES S&P GLOBAL TECHNOLOGY SECTO ISHARES GLOBAL TECH ETF
0JGD,ISHARES TRUST S & P GLOBAL 100 ISHARES GLOBAL 100 ETF
0MPY,DEKA IBOXX EUR LIQUID SOVEREIGN DIV DEKA MSCI USA UCITS ETF
0XBD,LYXOR DAILY LEVERAGED BUND UCITS ET LYXOR DAILY LEVERAGED BUND UCITS ETF
0MQM,LYXOR ETF DJ STOXX 600 TECHNOLOGY LYXOR STOXX EUROPE 600 TECHNOLOGY UCITS
0JHP,ISHARES EMERGING MARKETS INFRASTRUC ISHARES EMERG MARKETS INFRASTRUCTURE ETF
0LME,VANGUARD DEVELOPED MARKETS INDEX FU VANGUARD FTSE DEVELOPED MARKETS ETF
0H77,COMSTAGE STOXX EUROPE 600 RE UCITS COMSTAGE STOXX EUROPE 600 RE UCITS ETF
0LMR,VANGUARD EUROPEAN STOCK INDEX FUND VANGUARD FTSE EUROPE ETF
0LO6,VANGUARD 500 INDEX FUND VANGUARD S&P 500 ETF
0H78,COMSTAGE STOXX EUROPE 600 RET UCITS COMSTAGE STOXX EUROPE 600 RET UCITS ETF
0W9Q,LYXOR PERS GOODS LYXOR UCITS ETF STOXX EU600 PERSONAL&HOU
0JE1,ISHARES EMERGING MARKETS DIVIDEND E ISHARES EMERGING MARKETS DIVIDEND ETF
0IO2,FIRST TRUST NASDAQ CYBERSECURITY ET FIRST TRUST NASDAQ CYBERSECURITY ETF
0H72,COMSTAGE STOXX EUROPE 600 INS UCITS COMSTAGE STOXX EUROPE 600 INS UCITS ETF
0LMT,VANGUARD CONSUMER STAPLES INDEX FUN VANGUARD CONSUMER STAPLES INDEX FUND ETF
0MWX,ISHARES TRUST DJ US TELECOM ISHARES US TELECOMMUNICATIONS ETF
0JFF,ISHARES S&P 500 ISHARES CORE S&P 500 ETF
0LOD,VANGUARD REIT INDEX FUND VANGUARD REIT INDEX FUND ETF
0MM3,ISHARES EURO STOXX DE ISHARES EURO STOXX UCITS (DE) ETF
0MPR,ETFLAB EURO STOXX 50 DEKA EURO STOXX 50 UCITS ETF
0JGH,ISHARES TRUST RUSSELL 1000 ISHARES RUSSELL 1000 GROWTH ETF
0JJD,ISHARES DOW JONES US AEROSPACE AND ISHARES US AEROSPACE & DEFENSE ETF
0H6W,COMSTAGE STOXX EUROPE 600 FS UCITS COMSTAGE STOXX EUROPE 600 FS UCITS ETF
0JFM,ISHARES TRUST S & P GLOBAL  * ISHARES GLOBAL HEALTHCARE ETF
0MQ1,DEKA IBOXX EUR LIQUID SOVEREIGN DIV DEKA MSCI EUROPE UCITS ETF
0H6S,COMSTAGE STOXX EUROPE 600 BR UCITS COMSTAGE STOXX EUROPE 600 BR UCITS ETF
0L1P,SPDR DOW JONES INDUSTRIAL AVERAGE E SPDR DOW JONES INDUSTRIAL AVERAGE ETF
0KQX,PROSHARES ULTRAPRO SHORT DOW30 PROSHARES ULTRAPRO SHORT DOW 30 ETF
0MLJ,ISHARES EURO STOXX 50 DE ISHARES EURO STOXX 50 UCITS (DE) ETF
0W9R,LYXOR RTA INAV LYXOR UCITS ETF STOXX EUROPE 600 RETAIL
0MRT,LYXOR ETF LEVERAGE CAC 40 LYXOR DAILY LEVERAGE CAC 40 - ACC
0Y4K,UBS (IRL) ETF PLC-MSCI USA HGD TO C UBS (IRL) ETF PLC-MSCI USA HGD TO CHF (C
0Y0J,DB X-TRACKERS PORTFOLIO INCOME UCIT DB X-TRACKERS PORTFOLIO INCOME UCITS ETF
0JF2,ISHARES MSCI GERMANY INDEX FUND ISHARES MSCI GERMANY ETF
0H70,COMSTAGE STOXX EUROPE 600 HC UCITS COMSTAGE STOXX EUROPE 600 HC UCITS ETF
0H7E,COMSTAGE STOXX EUROPE 600 UTLS UCIT COMSTAGE STOXX EUROPE 600 UTLS UCITS ETF
0DZB,DB X-TRACKERS II BARCLAYS GLBL AGG DB X-TRACK.II BARCLAYS GLAGGBDUCITS ETF
0KK4,POWERSHARES QQQ TRUST SERIES 1 POWERSHARES QQQ TRUST ETF SERIES 1
0MS7,LYXOR UCITS ETF DAILY DOUBLE SHORT LYXOR DAILY DOUBLE SHORT BUND - ACC
0H7A,COMSTAGE STOXX EUROPE 600 TECH UCIT COMSTAGE STOXX EUROPE 600 TECH UCITS ETF
0JFU,ISHARES LEHMAN 20 YEAR ISHARES 20 PLUS YEAR TREASURY BOND ETF
0Y3I,DB X-TRACKERS S&P 500 UCITS ETF(DR) DB X-TRACKERS S&P 500 UCITS ETF(DR)3C CH
0DYW,UBS-ETF SBI FOREIGN AAA-BBB 1-5 UCI UBS-ETF SBI FOREIGN AAA-BBB 1-5 UCITS (C
0Y4H,UBS (IRL) ETF PLC-MSCI USA HGD TO E UBS (IRL) ETF PLC-MSCI USA HGD TO EUR (E
0Y10,UBS ETFS PLC - S&P 500 SF UCITS ETF UBS ETFS PLC - S&P 500 SF UCITS ETF (USD
0IBN,DIREXION DAILY RUSSIA BULL 3X SHARE DIREXION DAILY RUSSIA BULL 3X SHARES ETF
0DW1,COMSTAGE COMMERZBANK BUND-FUTURE SH COMSTAGE CBK BUND-FUTURE SH TR UCITS ETF
0DXT,DB X-TRACKERS MSCI WORLD INDEX UCIT DB X-TRACKERS MSCI WORLD INDEX UCITS ETF
0Y8H,UBS ETFS PLC - MSCI ACWI SF UCITS E UBS ETFS PLC-MSCI ACWI SF UCITS ETF (H T
0MUS,DB X-TRACKERS DBLCI - OY BAL UCITS DB X-TRACKERS DBLCI - OY BAL UCITS ETF 1
0H6Z,COMSTAGE STOXX EUROPE 600 F&B UCITS COMSTAGE STOXX EUROPE 600 F&B UCITS ETF
0Y3F,ISHARES MSCI WORLD CHF HEDGED UCITS ISHARES MSCI WORLD CHF HEDGED UCITS ETF
0DYX,UBS-ETF SBI FOREIGN AAA-BBB 5-10 UC UBS-ETF SBI FOREIGN AAA-BBB 5-10 UCITS(C
0Y5Y,DB X-TRACKERS S&P 500 UCITS ETF(DR) DB X-TRACKERS S&P 500 UCITS ETF(DR)1C EU
0W3P,ETFS ISE CYBER SECURITY GO UCITS ET ETFS ISE CYBER SECURITY GO UCITS ETF EUR
0JG6,ISHARES S&P MIDCAP 400 INDEX FUND ISHARES CORE S&P MID-CAP ETF
0DMT,DB X TRII EONIA T DB X-TRACKERS II EONIA UCITS ETF 1C
0MKL,UBS INDEX SOLUTIONS   GOLD (EUR) HE UBS ETF (CH) - GOLD (CHF) HEDGED (CHF) A
0Y9J,UBS ETFS PLC - MSCI ACWI SF UCITS E UBS ETFS PLC-MSCI ACWI SF UCITS ETF (H T
0H75,COMSTAGE STOXX EUROPE 600 O&G UCITS COMSTAGE STOXX EUROPE 600 O&G UCITS ETF
0XBM,LYXOR MSCI ALL COUNTRY WORLD UCITS LYXOR MSCI ALL COUNTRY WORLD UCITS ETF C
0DST,DB X-TR PORTFOLIO TOTAL RETURN UCIT DB X-TR PORTFOLIO TOTAL RETURN UCITS ETF
0MMF,ISHARES DJ STOXX 600 CHEMICALS SWAP ISH. STOXX EUROPE 600 CHEMICALS SWAP ETF
0LOE,VANGUARD SMALL-CAP GROWTH INDEX FUN VANGUARD SMALL-CAP GROWTH INDEX FUND ETF
0MLT,ISHARES EURO STOXX HEALTH CARE DE ISHARES EURO STOXX HEALTH CARE (DE) ETF
0LMO,VANGUARD FTSE ALL WORLD EX US INDEX VANGUARD FTSE ALL WORLD EX US ETF
0MVO,XTRACKERS MSCI EUROPE VALUE UCITS E XTRACKERS MSCI EUROPE VALUE UCITS ETF 1C
0XBB,LYXOR DAILY DOUBLE SHORT BTP UCITS LYXOR DAILY DOUBLE SHORT BTP UCITS ETF
0Y07,UBS ETFS PLC - MSCI USA SF UCITS ET UBS ETFS PLC - MSCI USA SF UCITS ETF (US
0DAO,UBS ETFS PLC - MSCI ACWI SF UCITS E UBS ETFS PLC - MSCI ACWI SF UCITS ETF (H
0MN0,ISHARES DJ STOXX 600 INSURANCE SWAP ISH. STOXX EUROPE 600 INSURANCE SWAP ETF
0H71,COMSTAGE STOXX EUROPE 600 IG&S UCIT COMSTAGE STOXX EUROPE 600 IG&S UCITS ETF
0Y8I,UBS ETFS PLC - MSCI ACWI SF UCITS E UBS ETFS PLC-MSCI ACWI SF UCITS ETF (H T
0MS5,LYXOR DAILY SHORTDAX X2 UCITS ETF C LYXOR DAILY SHORTDAX X2 - ACC EUR
0MMC,ISHARES DJ STOXX 600 BANKS SWAP (DE ISH. STOXX EUROPE 600 BANKS SWAP ETF
0DW9,LYXOR MSCI WORLD MATERIALS TR UCITS LYXOR MSCI WORLD MATERIALS TR UCITS ETF
0H8Q,DB X-TRACKERS II GER GOVT BOND UCIT DB X-TRACKERS II GER GOVT BOND UCITS ETF
0WAB,LYXOR MSCI AC ASIA EX JAPAN UCITS E LYXOR MSCI AC ASIA EX JAPAN UCITS ETF C-
0E02,DB X-TRACKERS II IBX SOV EZ YLD+ UC DB X-TRACKERS II IBXSOV EZ YLD+UCITS ETF
0LO7,VANGUARD MID-CAP VALUE INDEX FUND VANGUARD MID-CAP VALUE INDEX FUND ETF
0W9P,LYXOR STOXX EUROPE 600 MEDIA UCITS LYXOR STOXX EUROPE 600 MEDIA UCITS ETF
0W28,ETFS DAX GLOBAL GOLD MINING GO UCIT ETFS DAXGLOBAL GOLD MINING GO UCITS ETF
0H6Q,COMSTAGE STOXX EUROPE 600 A&P UCITS COMSTAGE STOXX EUROPE 600 A&P UCITS ETF
0Y7V,UBS ETFS PLC - MSCI ACWI SF UCITS E UBS ETFS PLC - MSCI ACWI SF UCITS ETF (H
0MR2,LYXOR STOXX EUROPE 600 BANKS UCITS LYXOR STOXX EUROPE 600 BANKS UCITS ETF
0Y2F,UBS ETFS PLC - MSCI EMU SF UCITS ET UBS ETFS PLC - MSCI EMU SF UCITS ETF (EU
0MLQ,ISHARES EURO STOXX BANKS DE ISHARES EURO STOXX BANKS 30-15 UCITS ETF
0MN6,ISHARES DJ STOXX 600 MEDIA SWAP (DE ISH. STOXX EUROPE 600 MEDIA SWAP ETF
0VRG,ISHARES CORE CHF CORPORATE BOND (CH ISHARES CORE CHF CORPORATE BOND ETF (CH)
0Y9D,DB X-TRACKERS USD CORPORATE BOND UC DB X-TR.USD CORPORATE BOND UCITS ETF(DR)
0H6V,COMSTAGE STOXX EUROPE 600 C&M UCITS COMSTAGE STOXX EUROPE 600 C&M UCITS ETF
0MT0,UBS ETFS PLC - CMCI COMP SF UCITS E UBS ETFS PLC - CMCI COMP SF UCITS ETF (C
0Y0L,UBS ETFS PLC - MSCI EM MKTS SF UCIT UBS ETFS PLC - MSCI EM MKTS SF UCITS ETF
0LLK,VANECK VECTORS INDIA SMALL-CAP INDE VANECK VECTORS INDIA SMALL-CAP INDEX ETF
0Y3N,UBS ETFS PLC - MAP BAL 7 SF UCITS E UBS ETFS PLC - MAP BAL 7 SF UCITS ETF (U
0DQM,COMSTAGE STOXX EUROPE 600 NR UCITS COMSTAGE STOXX EUROPE 600 NR UCITS ETF
0DZF,DB X-TRACKERS II BARCLAYS GLBL AGG DB X-TRACK.II BARCLAYS GLAGGBDUCITS ETF
0H6P,COMSTAGE EURO STOXX SEL DIV 30 UCIT COMSTAGE EURO STOXX SEL DIV 30 UCITS ETF
0MRN,LYXOR MSCI EMERGING MARKETS UCITS E LYXOR MSCI EMERGING MARKETS UCITS ETF C-
0H9U,DB X-TR II GLOBAL GOV BOND UCITS ET DB X-TR II GLOBAL GOV BOND UCITS ETF(DR)
0XCF,LYXOR EURO STOXX BANKS (DR) UCITS E LYXOR EURO STOXX BANKS (DR) UCITS ETF C-
0Y7U,UBS ETFS PLC - MSCI ACWI SF UCITS E UBS ETFS PLC - MSCI ACWI SF UCITS ETF (H
0HAP,COMSTAGE S&P SMIT 40 INDEX TRN UCIT COMSTAGE S&P SMIT 40 INDEX TRN UCITS ETF
0XE1,BNP PARIBAS EASY EURO STOXX 50 UCIT BNP PARIBAS EASY EURO STOXX 50 UCITS ETF
0H76,COMSTAGE STOXX EUROPE 600 P&HG UCIT COMSTAGE STOXX EUROPE 600 P&HG UCITS ETF
0Y29,UBS ETFS PLC - CMCI COMP SF UCITS E UBS ETFS PLC - CMCI COMP SF UCITS ETF (E
0MTV,ISHARES S&P 500 CHF HEDGED UCITS ET ISHARES S&P 500 CHF HEDGED UCITS ETF (AC
0H7Q,COMSTAGE S&P SMALL CAP 600 UCITS ET COMSTAGE S&P SMALL CAP 600 UCITS ETF
0N7G,ISHARES DJ STOXX 600 RETAIL SWAP (D ISH. STOXX EUROPE 600 RETAILSWAP ETF
0LOA,VANGUARD MID-CAP GROWTH INDEX FUND VANGUARD MID-CAP GROWTH INDEX FUND ETF
